start_id,end_id,type
11863742,Chen,PATENTED_BY
11863742,Jie,PATENTED_BY
11863742,Xinwei,PATENTED_BY
11863742,Yan,PATENTED_BY
11863742,Ru Ling Ye,PATENTED_BY
11863756,Kwangpyo,PATENTED_BY
11863756,Quockhanh Choi,PATENTED_BY
11863756,DINH,PATENTED_BY
11863783,Park,PATENTED_BY
11863783,DINH,PATENTED_BY
11863783,Choi,PATENTED_BY
11863783,Quockhanh Park,PATENTED_BY
11863783,Minsoo,PATENTED_BY
11863783,Kwangpyo,PATENTED_BY
11863783,Minwoo,PATENTED_BY
11863789,Byeongdoo,PATENTED_BY
11863789,Stephan,PATENTED_BY
11863789,Shan Choi,PATENTED_BY
11863789,Wenger,PATENTED_BY
11863789,Liu,PATENTED_BY
11863792,Choi,PATENTED_BY
11863792,Liu,PATENTED_BY
11863792,Wenger,PATENTED_BY
11863792,Li,PATENTED_BY
11863792,Ling XU,PATENTED_BY
11863792,Shan,PATENTED_BY
11863792,Stephan,PATENTED_BY
11863792,Xiang,PATENTED_BY
11863792,Xiaozhong,PATENTED_BY
11863792,Byeongdoo,PATENTED_BY
11863806,Ajay,PATENTED_BY
11863806,Abhijit Satchidanand Gupta,PATENTED_BY
11863806,Savarkar,PATENTED_BY
11863809,Anand,PATENTED_BY
11863809,Garimella,PATENTED_BY
11863809,Ravi Kiran,PATENTED_BY
11863809,Rahul Dey,PATENTED_BY
11863809,Sandeep,PATENTED_BY
11863980,Nassar,PATENTED_BY
11863980,Ziegler,PATENTED_BY
11863980,Villiott,PATENTED_BY
11863980,Nelson,PATENTED_BY
11863980,Parker,PATENTED_BY
11863980,Richard Templeton-Steadman,PATENTED_BY
11863980,MacDonald,PATENTED_BY
11863980,Mark A,PATENTED_BY
11863980,Darin,PATENTED_BY
11863980,Neil Charles,PATENTED_BY
11863980,Glen D,PATENTED_BY
11863980,William James,PATENTED_BY
11863980,Joan,PATENTED_BY
11864002,Jin,PATENTED_BY
11864002,Krishna K. Yang,PATENTED_BY
11864002,Bellamkonda,PATENTED_BY
11864393,Chia,PATENTED_BY
11864393,Wang,PATENTED_BY
11864393,Lin,PATENTED_BY
11864393,Chenchen Jacob Yeong,PATENTED_BY
11864393,Yu-Ming,PATENTED_BY
11864393,Meng-Han,PATENTED_BY
11864393,Han-Jong,PATENTED_BY
11864393,Sai-Hooi,PATENTED_BY
11864494,Rosenflanz,PATENTED_BY
11864494,Ng,PATENTED_BY
11864494,Tan,PATENTED_BY
11864494,Kim,PATENTED_BY
11864494,Wu,PATENTED_BY
11864494,Rong,PATENTED_BY
11864494,Dongyan Yang,PATENTED_BY
11864494,Timothy Viatcheslavovich,PATENTED_BY
11864494,Diamos,PATENTED_BY
11864494,Andrew Yan-Tak,PATENTED_BY
11864494,Bo,PATENTED_BY
11864494,Beom Sik,PATENTED_BY
11864494,Tian-Yi,PATENTED_BY
11864494,Yiwen,PATENTED_BY
11864494,Kai,PATENTED_BY
11864494,Greg Frederick,PATENTED_BY
11864494,Wang,PATENTED_BY
11864499,NEZHAD,PATENTED_BY
11864499,James G. HASHEMI,PATENTED_BY
11864499,"MCCLURE, JR.",PATENTED_BY
11864499,Mehdi,PATENTED_BY
11864499,Mehrdad Arefi,PATENTED_BY
11864551,Jarret Mason New,PATENTED_BY
11864728,Jason L.,PATENTED_BY
11864728,Frederick E.,PATENTED_BY
11864728,Tamara,PATENTED_BY
11864728,David C. Harris,PATENTED_BY
11864728,"Shelton, IV",PATENTED_BY
11864728,Widenhouse,PATENTED_BY
11864728,Yates,PATENTED_BY
11864730,Patel,PATENTED_BY
11864730,Zhao,PATENTED_BY
11864730,Neal Bream,PATENTED_BY
11864730,Philip,PATENTED_BY
11864730,Devon,PATENTED_BY
11864860,Joseph A.,PATENTED_BY
11864860,Christian Swift,PATENTED_BY
11864860,Heislop,PATENTED_BY
11864896,Ortiz,PATENTED_BY
11864896,DePriest,PATENTED_BY
11864896,Sullivan,PATENTED_BY
11864896,Pappada,PATENTED_BY
11864896,Geyer,PATENTED_BY
11864896,Durkee,PATENTED_BY
11864896,Feeney,PATENTED_BY
11864896,Scott M.,PATENTED_BY
11864896,William N.,PATENTED_BY
11864896,Seamus,PATENTED_BY
11864896,Alexandra,PATENTED_BY
11864896,Kevin,PATENTED_BY
11864896,John Joseph,PATENTED_BY
11864896,Sterling,PATENTED_BY
11864896,Andres Wiggins,PATENTED_BY
11864925,Gordon,PATENTED_BY
11864925,Boss,PATENTED_BY
11864925,Muse,PATENTED_BY
11864925,Gregory J.,PATENTED_BY
11864925,Jon Kevin,PATENTED_BY
11864925,Komal,PATENTED_BY
11864925,Marilyn L. Khatri,PATENTED_BY
11864932,Jacobs,PATENTED_BY
11864932,Menser,PATENTED_BY
11864932,Miller,PATENTED_BY
11864932,Singh,PATENTED_BY
11864932,Lester Engel,PATENTED_BY
11864932,Van Nijnatten,PATENTED_BY
11864932,Fred Simon Berend,PATENTED_BY
11864932,Nishant,PATENTED_BY
11864932,Johannes Wilhelmus Maria,PATENTED_BY
11864932,Klaus,PATENTED_BY
11864932,Bernd,PATENTED_BY
11864939,Zhou,PATENTED_BY
11864939,Ruoqiao,PATENTED_BY
11864939,Yan,PATENTED_BY
11864939,Jian Yu,PATENTED_BY
11864939,Zhang,PATENTED_BY
11864939,Liu,PATENTED_BY
11864944,Fornwalt,PATENTED_BY
11864944,Good,PATENTED_BY
11864944,Cerna,PATENTED_BY
11864944,Alvaro Ulloa,PATENTED_BY
11864944,Christopher,PATENTED_BY
11864944,Brandon K. Haggerty,PATENTED_BY
11864954,Mark D. Overmyer,PATENTED_BY
11864971,Vysokanov,PATENTED_BY
11864971,Pokotilov,PATENTED_BY
11864971,Ten,PATENTED_BY
11864971,Karnygin,PATENTED_BY
11864971,Chekh,PATENTED_BY
11864971,Kuanbekov,PATENTED_BY
11864971,Brailov,PATENTED_BY
11864971,Miryaha,PATENTED_BY
11864971,Sterental,PATENTED_BY
11864971,Lopes,PATENTED_BY
11864971,Blanco,PATENTED_BY
11864971,Dmitry Yurievich,PATENTED_BY
11864971,Pavel,PATENTED_BY
11864971,Rene M. Ramos,PATENTED_BY
11864971,Jason,PATENTED_BY
11864971,Boris Aleksandrovich,PATENTED_BY
11864971,David Patrick,PATENTED_BY
11864971,Samuel,PATENTED_BY
11864971,Yury,PATENTED_BY
11864971,Artem,PATENTED_BY
11864971,Evgenii Vladimirovich,PATENTED_BY
11864971,Dmitriy Konstantinovich,PATENTED_BY
11864971,Vladislav Andreevich,PATENTED_BY
11865241,Yu,PATENTED_BY
11865241,Ahmad N.,PATENTED_BY
11865241,Michael Austin,PATENTED_BY
11865241,Eric Hsiang,PATENTED_BY
11865241,Aly R. Saleh,PATENTED_BY
11865241,Snyder,PATENTED_BY
11865241,Elbadry,PATENTED_BY
11865258,Zhi Liu,PATENTED_BY
11865258,Weifeng,PATENTED_BY
11865258,Zhuang,PATENTED_BY
11865362,Jiang,PATENTED_BY
11865362,Barkousaraie,PATENTED_BY
11865362,Steve Nguyen,PATENTED_BY
11865362,Azar Sadeghnejad,PATENTED_BY
11865362,Dan,PATENTED_BY
11865367,Li,PATENTED_BY
11865367,GOU,PATENTED_BY
11865367,Hao,PATENTED_BY
11865367,Tianchang,PATENTED_BY
11865367,Jinsheng Yan,PATENTED_BY
11865368,Kajetan,PATENTED_BY
11865368,Stephan Berlinger,PATENTED_BY
11865368,Froehlich,PATENTED_BY
11865369,Basiri,PATENTED_BY
11865369,Kuusela,PATENTED_BY
11865369,Shahab Czeizler,PATENTED_BY
11865369,Hakala,PATENTED_BY
11865369,Esa,PATENTED_BY
11865369,Elena,PATENTED_BY
11865369,Mikko,PATENTED_BY
11865407,Geoffrey L.,PATENTED_BY
11865407,Fernando Vanderlinde,PATENTED_BY
11865407,Necip,PATENTED_BY
11865407,Murat Kerim Brown,PATENTED_BY
11865407,dos Santos,PATENTED_BY
11865407,Berme,PATENTED_BY
11865446,Jeffrey Roger Stafford,PATENTED_BY
11865649,Albrecht,PATENTED_BY
11865649,Bruce Patrick Panelli,PATENTED_BY
11865649,Schartner,PATENTED_BY
11865649,Edward J.,PATENTED_BY
11865649,Quinn William,PATENTED_BY
11865717,Joohan,PATENTED_BY
11865717,Kangsoo,PATENTED_BY
11865717,Yoonsik,PATENTED_BY
11865717,Sunryang KIM,PATENTED_BY
11865717,Shin,PATENTED_BY
11865717,KIM,PATENTED_BY
11865721,Kiyoshi MATSUOKA,PATENTED_BY
11865721,Maekawa,PATENTED_BY
11865721,Harada,PATENTED_BY
11865721,Asoh,PATENTED_BY
11865721,Satoru,PATENTED_BY
11865721,Hideki,PATENTED_BY
11865721,Kensuke,PATENTED_BY
11866046,Anatoly S. Weiser,PATENTED_BY
11866055,Wang,PATENTED_BY
11866055,Shieh,PATENTED_BY
11866055,Tuan,PATENTED_BY
11866055,Akhtar,PATENTED_BY
11866055,Bicket,PATENTED_BY
11866055,Srinivasan,PATENTED_BY
11866055,John Kellerman,PATENTED_BY
11866055,Acevedo,PATENTED_BY
11866055,Sharan,PATENTED_BY
11866055,Muhammad Ali,PATENTED_BY
11866055,Vincent,PATENTED_BY
11866055,Jing,PATENTED_BY
11866055,Abner Ayala,PATENTED_BY
11866055,Brian,PATENTED_BY
11866055,Bruce,PATENTED_BY
11866059,Masashi,PATENTED_BY
11866059,Takaya SEIMIYA,PATENTED_BY
11866059,Ishii,PATENTED_BY
11866064,Zhang,PATENTED_BY
11866064,Han,PATENTED_BY
11866064,Jianxu Chen,PATENTED_BY
11866064,Wenlong,PATENTED_BY
11866064,Yang,PATENTED_BY
11866064,Pengbin,PATENTED_BY
11866064,Fengze,PATENTED_BY
11866198,Hentzen,PATENTED_BY
11866198,Brommer,PATENTED_BY
11866198,Malyuta,PATENTED_BY
11866198,Christian Weiss,PATENTED_BY
11866198,Brockers,PATENTED_BY
11866198,Danylo,PATENTED_BY
11866198,Daniel Robert,PATENTED_BY
11866198,Stephan,PATENTED_BY
11866198,Roland,PATENTED_BY
11867008,Michael,PATENTED_BY
11867008,Arturo Magana,PATENTED_BY
11867008,William,PATENTED_BY
11867008,Chinthaka Pasan Affleck,PATENTED_BY
11867008,Mora,PATENTED_BY
11867008,Contreras Otalvora,PATENTED_BY
11867008,Gooneratne,PATENTED_BY
11867027,Alghamdi,PATENTED_BY
11867027,Al-Meshal,PATENTED_BY
11867027,Abdullah Al-Hajri,PATENTED_BY
11867027,Nasser Mubarak,PATENTED_BY
11867027,Fahad M.,PATENTED_BY
11867055,Jianhui,PATENTED_BY
11867055,Chinthaka Pasan,PATENTED_BY
11867055,Timothy E.,PATENTED_BY
11867055,Guodong,PATENTED_BY
11867055,Arturo Xu,PATENTED_BY
11867055,Gooneratne,PATENTED_BY
11867055,Moellendick,PATENTED_BY
11867055,Zhan,PATENTED_BY
11867055,Magana-Mora,PATENTED_BY
11867154,Pinto Frutuoso,PATENTED_BY
11867154,Nielsen,PATENTED_BY
11867154,Van Schelve,PATENTED_BY
11867154,Johnny Duarte Pereira,PATENTED_BY
11867154,Ines,PATENTED_BY
11867154,Jens,PATENTED_BY
11867154,Goncalo Artur,PATENTED_BY
11867493,Jeffrey,PATENTED_BY
11867493,Nicholas Peter Owen,PATENTED_BY
11867493,Day,PATENTED_BY
11867511,Greg,PATENTED_BY
11867511,Bihama Richmond,PATENTED_BY
11867511,Vedaste,PATENTED_BY
11867514,Mu,PATENTED_BY
11867514,Bai,PATENTED_BY
11867514,Congmin,PATENTED_BY
11867514,Hui,PATENTED_BY
11867514,Mengchao Fang,PATENTED_BY
11867516,Michael,PATENTED_BY
11867516,Shannon Cash,PATENTED_BY
11867516,Smith,PATENTED_BY
11867524,Toms,PATENTED_BY
11867524,David,PATENTED_BY
11867524,Silas M.,PATENTED_BY
11867524,Ionel-Alexandru Klein,PATENTED_BY
11867524,Hosu,PATENTED_BY
11867534,Rajni Agarwal,PATENTED_BY
11867581,Julien,PATENTED_BY
11867581,Dilip Mulji,PATENTED_BY
11867581,Raghavendra Santini,PATENTED_BY
11867581,Bhalsod,PATENTED_BY
11867581,Chivukula,PATENTED_BY
11867604,Anifowose,PATENTED_BY
11867604,Ismail,PATENTED_BY
11867604,Mokhles M. Badawood,PATENTED_BY
11867604,Mezghani,PATENTED_BY
11867604,Javed,PATENTED_BY
11867604,Saleh M.,PATENTED_BY
11867604,Fatai A.,PATENTED_BY
11867608,Artem,PATENTED_BY
11867608,Neil David,PATENTED_BY
11867608,Thomas Peter,PATENTED_BY
11867608,Karen R,PATENTED_BY
11867608,Vikram Neal Goncharuk,PATENTED_BY
11867608,Treat,PATENTED_BY
11867608,Hunt,PATENTED_BY
11867608,Davis,PATENTED_BY
11867608,Sahney,PATENTED_BY
11867683,Luiz V. Cheim,PATENTED_BY
11867690,Bartlomiej P. SHANKEY,PATENTED_BY
11867690,Rajwa,PATENTED_BY
11867690,Vincent T.,PATENTED_BY
11867784,Christophe Michael Jean,PATENTED_BY
11867784,Karsten,PATENTED_BY
11867784,Peter,PATENTED_BY
11867784,Johan Samuel Schulke,PATENTED_BY
11867784,Sommer,PATENTED_BY
11867784,Boernert,PATENTED_BY
11867784,Van Den Brink,PATENTED_BY
11867791,Taeho HAN,PATENTED_BY
11867791,Lee,PATENTED_BY
11867791,Kim,PATENTED_BY
11867791,Jongwoo,PATENTED_BY
11867791,Hyoeun,PATENTED_BY
11867801,Tan,PATENTED_BY
11867801,Hao,PATENTED_BY
11867801,Xiao,PATENTED_BY
11867801,Xiaoqing Sun,PATENTED_BY
11867801,Ye,PATENTED_BY
11868039,Shahidzadeh,PATENTED_BY
11868039,Karimikho,PATENTED_BY
11868039,Stevens,PATENTED_BY
11868039,Shahrokh Oliveira,PATENTED_BY
11868039,Seyedamir,PATENTED_BY
11868039,Shawn,PATENTED_BY
11868039,Fausto,PATENTED_BY
11868098,Gao,PATENTED_BY
11868098,Hoffman,PATENTED_BY
11868098,Vause,PATENTED_BY
11868098,Jim Mohan,PATENTED_BY
11868098,Panneershelvam,PATENTED_BY
11868098,Katherine Elizabeth,PATENTED_BY
11868098,Christopher R.,PATENTED_BY
11868098,Paritosh,PATENTED_BY
11868098,Vedavyas,PATENTED_BY
11868100,Joshua M.,PATENTED_BY
11868100,Jacob L.,PATENTED_BY
11868100,Andrew Dixon,PATENTED_BY
11868100,LaRue,PATENTED_BY
11868100,Carritt,PATENTED_BY
11868101,Michael,PATENTED_BY
11868101,John Patrick Jermann,PATENTED_BY
11868101,Boueri,PATENTED_BY
11868121,Ray,PATENTED_BY
11868121,Abhishek Nagar,PATENTED_BY
11868121,Vadayadiyil Raveendran,PATENTED_BY
11868121,Rajesh,PATENTED_BY
11868121,Seema,PATENTED_BY
11868121,Pramod,PATENTED_BY
11868121,Kaul,PATENTED_BY
11868126,Charles Howard Cella,PATENTED_BY
11868127,Charles Howard Cella,PATENTED_BY
11868128,Charles Howard Cella,PATENTED_BY
11868137,MA,PATENTED_BY
11868137,Kochenderfer,PATENTED_BY
11868137,LI,PATENTED_BY
11868137,Xiaobai Fujimura,PATENTED_BY
11868137,Isele,PATENTED_BY
11868137,Mykel,PATENTED_BY
11868137,Jiachen,PATENTED_BY
11868137,Kikuo,PATENTED_BY
11868137,David Francis,PATENTED_BY
11868166,Jason,PATENTED_BY
11868166,Martin J.,PATENTED_BY
11868166,Julian Timothy Tsay,PATENTED_BY
11868166,Hirzel,PATENTED_BY
11868166,Dolby,PATENTED_BY
11868167,Modh,PATENTED_BY
11868167,Odibat,PATENTED_BY
11868167,Wheatley,PATENTED_BY
11868167,Omar Kwatra,PATENTED_BY
11868167,Iyoob,PATENTED_BY
11868167,Ilyas Mohamed,PATENTED_BY
11868167,Manish Mahesh,PATENTED_BY
11868167,Shikhar,PATENTED_BY
11868167,Keri,PATENTED_BY
11868168,Ofek,PATENTED_BY
11868168,Mark,PATENTED_BY
11868168,Stacy,PATENTED_BY
11868168,John Hayon,PATENTED_BY
11868168,Goldston,PATENTED_BY
11868168,Haitsuka,PATENTED_BY
11868168,Kohl,PATENTED_BY
11868189,Lien,PATENTED_BY
11868189,Chen,PATENTED_BY
11868189,Sin-Hong Huang,PATENTED_BY
11868189,Yu-Nien,PATENTED_BY
11868189,Chao-Jung,PATENTED_BY
11868189,Jen-Mao,PATENTED_BY
11868194,Chunfeng,PATENTED_BY
11868194,Rajan Hu,PATENTED_BY
11868194,Raghvendra,PATENTED_BY
11868198,Eric Leu,PATENTED_BY
11868203,Sekula,PATENTED_BY
11868203,Moore,PATENTED_BY
11868203,Mark S. Ringer,PATENTED_BY
11868203,Carranza,PATENTED_BY
11868203,Chase T.,PATENTED_BY
11868203,Manuel A.,PATENTED_BY
11868203,Mathew P.,PATENTED_BY
11868205,Edward,PATENTED_BY
11868205,Joshua Neustrom,PATENTED_BY
11868205,Neustrom,PATENTED_BY
11868207,Anat,PATENTED_BY
11868207,Vivi Shachar,PATENTED_BY
11868207,Miranda,PATENTED_BY
11868208,Gueta,PATENTED_BY
11868208,Bitton,PATENTED_BY
11868208,Yossi,PATENTED_BY
11868208,Itsik,PATENTED_BY
11868208,Limor David,PATENTED_BY
11868214,Yaobin,PATENTED_BY
11868214,Xianbo Qin,PATENTED_BY
11868214,Zhang,PATENTED_BY
11868216,Mair,PATENTED_BY
11868216,Biswas,PATENTED_BY
11868216,Youd,PATENTED_BY
11868216,Fogel,PATENTED_BY
11868216,James William Karanjkar,PATENTED_BY
11868216,Powers,PATENTED_BY
11868216,Douglas John,PATENTED_BY
11868216,James Ryan,PATENTED_BY
11868216,Allistaire,PATENTED_BY
11868216,Dhananjay Baburao,PATENTED_BY
11868216,Koushik,PATENTED_BY
11868227,Leonid,PATENTED_BY
11868227,Laurent Kuperman,PATENTED_BY
11868227,Gil,PATENTED_BY
11868228,Kaplan,PATENTED_BY
11868228,Somekh,PATENTED_BY
11868228,Yohay Haramaty-Krasne,PATENTED_BY
11868228,Shtoff,PATENTED_BY
11868228,Alexander,PATENTED_BY
11868228,Naama,PATENTED_BY
11868228,Oren Shlomo,PATENTED_BY
11868230,Horst Cornelius,PATENTED_BY
11868230,Peter D.,PATENTED_BY
11868230,Long,PATENTED_BY
11868230,Saket Samulowitz,PATENTED_BY
11868230,Kirchner,PATENTED_BY
11868230,Vu,PATENTED_BY
11868230,Sathe,PATENTED_BY
11868231,Ejsing,PATENTED_BY
11868231,Kevin,PATENTED_BY
11868231,Simon Kristiansen Jones,PATENTED_BY
11868236,Sri Aurobindo A,PATENTED_BY
11868236,Munagala,PATENTED_BY
11868236,Sudhindra,PATENTED_BY
11868237,Eric K.,PATENTED_BY
11868237,David,PATENTED_BY
11868237,Julie,PATENTED_BY
11868237,Muralidharan Barnum,PATENTED_BY
11868237,Watson,PATENTED_BY
11868237,Dallen,PATENTED_BY
11868237,Balasubramanian,PATENTED_BY
11868242,Gordon Merritt,PATENTED_BY
11868255,Darren Kermit,PATENTED_BY
11868255,Christof Lee,PATENTED_BY
11868255,Bornhoevd,PATENTED_BY
11868261,Agarwal,PATENTED_BY
11868261,Bency,PATENTED_BY
11868261,Kocberber,PATENTED_BY
11868261,Sundara,PATENTED_BY
11868261,Seema,PATENTED_BY
11868261,Mayur,PATENTED_BY
11868261,Onur,PATENTED_BY
11868261,Peyman,PATENTED_BY
11868261,Nipun Faizian,PATENTED_BY
11868268,Curewitz,PATENTED_BY
11868268,Bradshaw,PATENTED_BY
11868268,Wang,PATENTED_BY
11868268,Eilert,PATENTED_BY
11868268,Gunasekaran,PATENTED_BY
11868268,Swami,PATENTED_BY
11868268,Shivasankar,PATENTED_BY
11868268,Hongyu,PATENTED_BY
11868268,Sean S.,PATENTED_BY
11868268,Kenneth Marion,PATENTED_BY
11868268,Shivam,PATENTED_BY
11868268,Justin,PATENTED_BY
11868268,Samuel E. Eno,PATENTED_BY
11868274,Steven Jeffrey Wallach,PATENTED_BY
11868275,Tseng,PATENTED_BY
11868275,Moreira,PATENTED_BY
11868275,Pattnaik,PATENTED_BY
11868275,Bilardi,PATENTED_BY
11868275,Kumar,PATENTED_BY
11868275,Pratap C.,PATENTED_BY
11868275,Jose E.,PATENTED_BY
11868275,Gianfranco,PATENTED_BY
11868275,Manoj,PATENTED_BY
11868275,Kattamuri,PATENTED_BY
11868275,Jessica Hui-Chun Ekanadham,PATENTED_BY
11868277,Yasuhiro Sugita,PATENTED_BY
11868295,Hung,PATENTED_BY
11868295,Li-Wei Wei,PATENTED_BY
11868295,Gan,PATENTED_BY
11868299,Zhen,PATENTED_BY
11868299,Yao,PATENTED_BY
11868299,Shaoli Li,PATENTED_BY
11868299,Zhang,PATENTED_BY
11868299,Liu,PATENTED_BY
11868301,Darin Lee,PATENTED_BY
11868301,Michael Jon,PATENTED_BY
11868301,Christopher Nathan Frink,PATENTED_BY
11868301,Moen,PATENTED_BY
11868301,Watson,PATENTED_BY
11868307,Xiaoqian Xiao,PATENTED_BY
11868307,Zhang,PATENTED_BY
11868307,Zhibin,PATENTED_BY
11868316,Thibault,PATENTED_BY
11868316,Amar,PATENTED_BY
11868316,Maxime,PATENTED_BY
11868316,Jeremy,PATENTED_BY
11868316,Mathieu Serot,PATENTED_BY
11868316,Muharemovic,PATENTED_BY
11868316,Godeau,PATENTED_BY
11868316,Teyssedre,PATENTED_BY
11868316,Beynel,PATENTED_BY
11868319,Honnavalli,PATENTED_BY
11868319,Rajeev,PATENTED_BY
11868319,Sharma,PATENTED_BY
11868319,Raghuveer Prasad,PATENTED_BY
11868319,Satisha C.,PATENTED_BY
11868319,Harshit,PATENTED_BY
11868319,Parvathy Nagar,PATENTED_BY
11868325,Yanobe,PATENTED_BY
11868325,DOJI,PATENTED_BY
11868325,Toshio Nishita,PATENTED_BY
11868325,Yamada,PATENTED_BY
11868325,Atsushi,PATENTED_BY
11868325,Nobuyuki,PATENTED_BY
11868325,Satoshi,PATENTED_BY
11868326,Boxin,PATENTED_BY
11868326,Qiming Jiang,PATENTED_BY
11868326,Jiang,PATENTED_BY
11868334,"Richard P. Jernigan, IV",PATENTED_BY
11868336,Frank Pedersen,PATENTED_BY
11868337,Agneeswaran,PATENTED_BY
11868337,Anirban,PATENTED_BY
11868337,Vijay Srinivas,PATENTED_BY
11868337,Subhadip Chatterjee,PATENTED_BY
11868337,Paul,PATENTED_BY
11868338,Bivens,PATENTED_BY
11868338,Paracha,PATENTED_BY
11868338,Militza Jordaan,PATENTED_BY
11868338,Muhammad Jawad,PATENTED_BY
11868338,John A. Bishop,PATENTED_BY
11868345,Kentaro OGAWA,PATENTED_BY
11868357,Huang,PATENTED_BY
11868357,Huynh,PATENTED_BY
11868357,Lou,PATENTED_BY
11868357,Zhou,PATENTED_BY
11868357,Li,PATENTED_BY
11868357,Ding,PATENTED_BY
11868357,Chai,PATENTED_BY
11868357,Shen,PATENTED_BY
11868357,Yanlai Li,PATENTED_BY
11868357,David Francois,PATENTED_BY
11868357,JinYu,PATENTED_BY
11868357,Yiming,PATENTED_BY
11868357,Chen,PATENTED_BY
11868357,Yangyang,PATENTED_BY
11868357,Hongda,PATENTED_BY
11868357,Guanghua,PATENTED_BY
11868358,Tian,PATENTED_BY
11868358,XIANG,PATENTED_BY
11868358,Sharma,PATENTED_BY
11868358,Pramod K.,PATENTED_BY
11868358,Yijian,PATENTED_BY
11868358,Leo Moreno,PATENTED_BY
11868358,Jing BETTHAUSER,PATENTED_BY
11868363,Frank J. Thomas,PATENTED_BY
11868368,Jonathan,PATENTED_BY
11868368,David Ward,PATENTED_BY
11868368,Galindo,PATENTED_BY
11868369,Dageville,PATENTED_BY
11868369,Zukowski,PATENTED_BY
11868369,Marcin,PATENTED_BY
11868369,Thierry,PATENTED_BY
11868369,Benoit Cruanes,PATENTED_BY
11868371,Robert Collins,PATENTED_BY
11868373,Marc-Philip,PATENTED_BY
11868373,Wolfgang Werner,PATENTED_BY
11868373,Auer,PATENTED_BY
11868378,Ohta,PATENTED_BY
11868378,Yoko Fujiwara,PATENTED_BY
11868378,Nameki,PATENTED_BY
11868378,Hidekazu,PATENTED_BY
11868378,Soh,PATENTED_BY
11868380,Manish,PATENTED_BY
11868380,Russ,PATENTED_BY
11868380,Christina Gupta,PATENTED_BY
11868380,Thompson,PATENTED_BY
11868380,Pavlopoulou,PATENTED_BY
11868391,Samuel Evan,PATENTED_BY
11868391,Damian Franken Sandberg,PATENTED_BY
11868391,Manning,PATENTED_BY
11868400,Palazzo,PATENTED_BY
11868400,Vermeulen,PATENTED_BY
11868400,Korf,PATENTED_BY
11868400,Vellinga,PATENTED_BY
11868400,Tristan,PATENTED_BY
11868400,Dorette,PATENTED_BY
11868400,Vasily,PATENTED_BY
11868400,David T. Teofilo,PATENTED_BY
11868400,Lisa,PATENTED_BY
11868403,NALLAJARLA,PATENTED_BY
11868403,Pillai,PATENTED_BY
11868403,Vegi,PATENTED_BY
11868403,Ramana VADLAMUDI,PATENTED_BY
11868403,Rakesh,PATENTED_BY
11868403,Sambasiva R,PATENTED_BY
11868403,Satya Sai Sita Rama Rajesh,PATENTED_BY
11868414,Antoine,PATENTED_BY
11868414,Pierre Sinton,PATENTED_BY
11868414,Leveau,PATENTED_BY
11868416,Abhishek,PATENTED_BY
11868416,Sandeep,PATENTED_BY
11868416,Tara Karpate,PATENTED_BY
11868416,Dhingra,PATENTED_BY
11868416,Sudarshan,PATENTED_BY
11868421,Ellis Robinson Giles,PATENTED_BY
11868426,David,PATENTED_BY
11868426,Daniel,PATENTED_BY
11868426,Clifford,PATENTED_BY
11868426,Chris G. Hough,PATENTED_BY
11868426,Barnard,PATENTED_BY
11868426,Gibson,PATENTED_BY
11868426,Martin,PATENTED_BY
11868428,Woo,PATENTED_BY
11868428,Rhee,PATENTED_BY
11868428,KIM,PATENTED_BY
11868428,Gunhee HAN,PATENTED_BY
11868428,Kim,PATENTED_BY
11868428,Dongyeon,PATENTED_BY
11868428,Seungju,PATENTED_BY
11868428,Minjung,PATENTED_BY
11868428,Seon Min,PATENTED_BY
11868428,Jaekyeom,PATENTED_BY
11868433,Arvide,PATENTED_BY
11868433,Werner,PATENTED_BY
11868433,Anand,PATENTED_BY
11868433,Bhuyan,PATENTED_BY
11868433,Kakarlapudi,PATENTED_BY
11868433,Gattu,PATENTED_BY
11868433,Gutierrez Anez,PATENTED_BY
11868433,Alfredo Crabb,PATENTED_BY
11868433,Raquel Andrea,PATENTED_BY
11868433,Narendra,PATENTED_BY
11868433,Arijit,PATENTED_BY
11868433,Aparna Pranavi,PATENTED_BY
11868433,Sai,PATENTED_BY
11868433,Gabriel Ernesto,PATENTED_BY
11868433,Sarah,PATENTED_BY
11868434,Vladislav,PATENTED_BY
11868434,Jaroslavs Serkov,PATENTED_BY
11868434,Uljanovs,PATENTED_BY
11868436,Gokalp,PATENTED_BY
11868436,Sedat Dan,PATENTED_BY
11868436,Abhishek,PATENTED_BY
11868437,Sam,PATENTED_BY
11868437,R J,PATENTED_BY
11868437,Jonathan Robert,PATENTED_BY
11868437,Syed Zain Michel,PATENTED_BY
11868437,Burnham,PATENTED_BY
11868437,Taylor,PATENTED_BY
11868437,Masood,PATENTED_BY
11868442,Sawal,PATENTED_BY
11868442,Vinay Shahul Hameed,PATENTED_BY
11868442,Sabapathy,PATENTED_BY
11868442,Sithiqu,PATENTED_BY
11868442,Ravi Shankar,PATENTED_BY
11868443,Gerard Guy,PATENTED_BY
11868443,Manoj,PATENTED_BY
11868443,Prithviraj,PATENTED_BY
11868443,Rajeev,PATENTED_BY
11868443,Dilip Medioni,PATENTED_BY
11868443,Aggarwal,PATENTED_BY
11868443,Banerjee,PATENTED_BY
11868443,Ranjan,PATENTED_BY
11868443,Kumar,PATENTED_BY
11868444,Pattiarachi,PATENTED_BY
11868444,Singh,PATENTED_BY
11868444,Mal Hollinger,PATENTED_BY
